IMO,Port,Country,Arrival,Departure,In Port
9750696,Zeebrugge, Belgium,"May 22, 17:05","May 24, 05:50","1d 12h"
9750696,Sabetta, Russia,"May 12, 22:47","May 15, 13:22","2d 14h"
9750696,Dunkerque, France,"May 4, 19:58","May 5, 20:39","1d"
9750696,Sabetta, Russia,"Apr 23, 22:13","Apr 26, 09:01","2d 10h"
9750696,Sabetta, Russia,"Apr 12, 19:51","Apr 13, 20:46","1d"
9750737,Sabetta, Russia,"Jun 1, 00:20","-","-"
9750737,Murmansk, Russia,"May 22, 07:12","May 25, 21:57","3d 14h"
9750737,Murmansk, Russia,"Apr 28, 09:18","May 2, 19:06","4d 9h"
9750737,Zeebrugge, Belgium,"Apr 22, 16:47","Apr 23, 18:38","1d 1h"
9750737,Sabetta, Russia,"Apr 14, 09:35","-","-"
9750749,Sabetta, Russia,"May 30, 16:39","May 31, 22:26","1d 5h"
9750749,Rotterdam Maasvlakte, Netherlands,"May 20, 02:09","May 21, 00:54","22h 44m"
9750749,Sabetta, Russia,"May 10, 19:41","May 12, 20:29","2d"
9750749,Dunkerque, France,"May 1, 23:58","May 3, 00:38","1d"
9750749,Sabetta, Russia,"Apr 22, 10:48","Apr 25, 06:45","2d 19h"
9750725,Thamesport, United Kingdom (UK),"Jun 1, 02:21","-","-"
9750725,Sabetta, Russia,"May 21, 03:06","-","-"
9750725,Dunkerque, France,"May 13, 14:49","May 14, 16:31","1d 1h"
9750725,Sabetta, Russia,"May 2, 07:18","May 3, 12:03","1d 4h"
9750725,Dunkerque, France,"Apr 23, 17:19","Apr 24, 17:34","1d"
9750672,Dunkerque, France,"May 23, 18:03","May 24, 19:10","1d 1h"
9750672,Sabetta, Russia,"May 14, 20:50","-","-"
9750672,Zeebrugge, Belgium,"May 5, 22:26","May 6, 23:12","1d"
9750672,Antwerpen Anch., Belgium,"May 5, 09:16","May 5, 20:01","10h 45m"
9750672,Sabetta, Russia,"Apr 26, 02:27","Apr 27, 23:31","1d 21h"
9759240,Gatun Anch., Panama,"Apr 30, 15:03","-","-"
9759240,Cameron, United States (USA),"Apr 25, 23:01","-","-"
9759240,Lake Charles, United States (USA),"Apr 24, 21:27","Apr 25, 21:01","23h 34m"
9759240,Dunkerque, France,"Apr 10, 07:46","Apr 11, 11:21","1d 3h"
9759252,Panama Canal Anch. Atlantic, Panama,"May 18, 22:09","May 20, 09:22","1d 11h"
9759252,Lake Charles, United States (USA),"May 13, 15:52","May 14, 17:45","1d 1h"
9759252,Thamesport, United Kingdom (UK),"Apr 24, 05:49","-","-"
9759252,Thamesport, United Kingdom (UK),"Apr 23, 06:20","Apr 24, 05:42","23h 22m"
9759252,Norfolk Anch., United States (USA),"Apr 13, 08:25","-","-"
9768382,Sabetta, Russia,"May 28, 23:24","May 30, 07:26","1d 8h"
9768382,Zeebrugge, Belgium,"May 18, 18:46","May 19, 21:42","1d 2h"
9768382,Sabetta, Russia,"May 9, 11:40","May 11, 10:34","1d 22h"
9768382,Zeebrugge, Belgium,"Apr 30, 23:41","May 2, 08:11","1d 8h"
9768382,Sabetta, Russia,"Apr 21, 12:13","Apr 23, 16:05","2d 3h"
9768368,Zeebrugge, Belgium,"May 28, 22:05","May 30, 06:25","1d 8h"
9768368,Antwerpen Anch., Belgium,"May 26, 03:04","May 28, 19:39","2d 16h"
9768368,Sabetta, Russia,"May 16, 15:27","May 18, 11:27","1d 19h"
9768368,Zeebrugge, Belgium,"May 8, 06:28","May 9, 18:27","1d 11h"
9768368,Sabetta, Russia,"Apr 29, 02:51","Apr 30, 15:46","1d 12h"
9750660,Zeebrugge, Belgium,"May 31, 12:25","-","-"
9750660,Sabetta, Russia,"May 22, 17:29","May 24, 00:22","1d 6h"
9750660,Rotterdam Maasvlakte, Netherlands,"May 14, 20:49","May 15, 19:47","22h 58m"
9750660,Sabetta, Russia,"May 3, 16:44","May 6, 03:35","2d 10h"
9750660,Rotterdam Maasvlakte, Netherlands,"Apr 24, 07:24","Apr 25, 08:57","1d 1h"
9750658,Sabetta, Russia,"May 24, 05:59","May 26, 15:07","2d 9h"
9750658,Dunkerque, France,"May 16, 03:45","May 17, 05:12","1d 1h"
9750658,Sabetta, Russia,"May 5, 23:37","May 7, 10:06","1d 10h"
9750658,Zeebrugge, Belgium,"Apr 28, 15:28","Apr 29, 15:37","1d"
9750658,Sabetta, Russia,"Apr 19, 00:30","Apr 22, 01:33","3d 1h"
9737187,Sabetta, Russia,"May 26, 02:07","May 28, 00:05","1d 21h"
9737187,Dunkerque, France,"May 18, 18:05","May 19, 16:34","22h 28m"
9737187,Sabetta, Russia,"May 7, 02:28","May 8, 14:24","1d 11h"
9737187,Rotterdam Maasvlakte, Netherlands,"Apr 28, 20:12","Apr 29, 21:02","1d"
9737187,Sabetta, Russia,"Apr 18, 05:55","Apr 20, 12:21","2d 6h"
9768370,Zeebrugge, Belgium,"May 30, 11:42","May 31, 11:17","23h 34m"
9768370,Antwerpen Anch., Belgium,"May 28, 15:21","May 30, 09:24","1d 18h"
9768370,Sabetta, Russia,"May 18, 13:34","May 21, 08:40","2d 19h"
9768370,Zeebrugge, Belgium,"May 10, 07:49","May 11, 10:28","1d 2h"
9768370,Sabetta, Russia,"Apr 30, 18:15","May 2, 00:39","1d 6h"
9750701,Thamesport, United Kingdom (UK),"May 18, 01:59","May 19, 03:02","1d 1h"
9750701,Sabetta, Russia,"May 8, 11:18","May 10, 02:53","1d 15h"
9750701,Montoir, France,"Apr 28, 03:54","Apr 29, 05:13","1d 1h"
9750701,Montoir Anch., France,"Apr 27, 08:34","Apr 28, 02:19","17h 45m"
9750701,Sabetta, Russia,"Apr 17, 02:11","Apr 18, 21:49","1d 19h"
9666986,Bonny, Nigeria,"May 27, 11:37","May 28, 18:33","1d 6h"
9666986,Klaipeda, Lithuania,"May 7, 03:20","May 8, 12:42","1d 9h"
9666986,Port Rashid, Egypt,"Apr 23, 12:51","Apr 24, 13:49","1d"
9666986,As Suways (Suez) Anch., Egypt,"Apr 19, 05:30","-","-"
9666986,As Suways (Suez) Anch., Egypt,"Apr 18, 19:28","Apr 19, 05:26","9h 57m"
9742819,Sabine, United States (USA),"Apr 30, 13:38","May 2, 09:36","1d 19h"
9742819,Port Arthur Anch., United States (USA),"Apr 30, 05:01","Apr 30, 10:27","5h 25m"
9742819,Gatun Anch., Panama,"Apr 22, 14:47","-","-"
9742819,Panama Canal Anch. Pacific, Panama,"Apr 21, 16:01","Apr 22, 07:22","15h 21m"
9742819,Mejillones, Chile,"Apr 15, 13:11","Apr 16, 13:30","1d"
9742807,Sabine, United States (USA),"May 28, 11:57","May 29, 12:55","1d"
9742807,Port Arthur Anch., United States (USA),"May 28, 03:23","May 28, 08:50","5h 26m"
9742807,Algeciras Anch., Spain,"May 13, 08:34","May 13, 15:28","6h 53m"
9742807,Escombreras, Spain,"May 11, 16:32","May 12, 17:07","1d"
9742807,As Suways (Suez) Anch., Egypt,"May 6, 12:16","May 7, 05:10","16h 53m"
9621077,Tianjin Xingang, China,"May 28, 01:10","May 30, 00:47","1d 23h"
9621077,Kawasaki, Japan,"May 11, 02:54","May 12, 03:12","1d"
9621077,Lese, Papua New Guinea,"Apr 10, 20:47","Apr 11, 21:11","1d"
9768526,Thamesport, United Kingdom (UK),"May 29, 00:28","May 30, 01:02","1d"
9768526,Sabetta, Russia,"May 17, 04:05","May 20, 00:25","2d 20h"
9768526,Sines, Portugal,"May 7, 13:59","May 8, 15:15","1d 1h"
9768526,Sabetta, Russia,"Apr 27, 09:00","Apr 28, 23:56","1d 14h"
9768526,Rotterdam Maasvlakte, Netherlands,"Apr 18, 22:56","Apr 19, 23:26","1d"
9768394,Sabetta, Russia,"May 24, 02:19","May 25, 08:53","1d 6h"
9768394,Mugardos, Spain,"May 14, 17:04","May 16, 05:41","1d 12h"
9768394,Sabetta, Russia,"Apr 30, 01:57","May 4, 17:50","4d 15h"
9768394,Portland Anch., United Kingdom (UK),"Apr 3, 01:51","Apr 3, 19:24","17h 33m"
9768394,Zeebrugge, Belgium,"-","Apr 2, 11:01","-"
9376294,"Yura,Wakayama", Japan,"May 10, 23:01","-","-"
9376294,Kawasaki, Japan,"May 1, 00:53","May 2, 00:03","23h 9m"
9376294,Prigorodnoye, Russia,"Apr 25, 08:14","Apr 26, 06:06","21h 52m"
9376294,Niigata, Japan,"Apr 21, 00:56","Apr 22, 00:15","23h 18m"
9376294,Kisarazu, Japan,"Apr 10, 01:03","Apr 11, 02:28","1d 1h"
9343106,Pyeongtaek, Korea,"May 13, 21:11","May 14, 22:48","1d 1h"
9854765,Ingleside, United States (USA),"May 24, 16:10","May 25, 16:48","1d"
9854765,Huelva, Spain,"May 9, 23:50","May 11, 02:16","1d 2h"
9854765,Ingleside, United States (USA),"Apr 26, 19:46","Apr 28, 03:34","1d 7h"
9831220,Rotterdam Maasvlakte, Netherlands,"May 26, 22:10","May 27, 22:40","1d"
9831220,Ingleside, United States (USA),"May 12, 22:59","May 14, 05:05","1d 6h"
9831220,Corpus Christi Anch., United States (USA),"May 12, 16:13","May 12, 20:17","4h 3m"
9831220,Sines, Portugal,"Apr 28, 06:03","Apr 29, 11:25","1d 5h"
9831220,Ingleside, United States (USA),"Apr 15, 22:03","Apr 17, 01:21","1d 3h"
9825568,Lake Charles, United States (USA),"May 11, 22:40","May 13, 03:08","1d 4h"
9825568,Sagunto Anch., Spain,"Apr 28, 07:16","-","-"
9825568,Sagunto, Spain,"Apr 27, 06:11","Apr 28, 06:59","1d"
9332054,Yung An, Taiwan,"May 23, 23:52","May 24, 23:33","23h 40m"
9332054,Xiuyu, China,"May 8, 08:15","May 10, 03:37","1d 19h"
9332054,Prigorodnoye, Russia,"May 1, 01:16","May 2, 02:22","1d 1h"
9332054,Yung An, Taiwan,"Apr 24, 00:05","Apr 24, 23:34","23h 28m"
9332054,Prigorodnoye, Russia,"Apr 9, 00:56","Apr 10, 17:20","1d 16h"
9338955,Oita, Japan,"May 9, 00:39","May 9, 23:55","23h 15m"
9338955,Niigata, Japan,"Apr 27, 01:05","Apr 28, 00:35","23h 29m"
9338955,Prigorodnoye, Russia,"Apr 19, 05:13","-","-"
9338955,Yung An, Taiwan,"Apr 5, 23:52","Apr 6, 23:36","23h 44m"
9810551,Swinoujscie, Poland,"May 14, 06:40","May 15, 09:13","1d 2h"
9810551,Freeport, United States (USA),"Apr 23, 00:05","Apr 24, 12:45","1d 12h"
9810549,Ciwandan Anch., Indonesia,"May 18, 00:29","May 18, 03:54","3h 24m"
9810549,Yung An, Taiwan,"May 11, 00:13","May 11, 23:34","23h 21m"
9758844,Withnell Bay, Australia,"May 23, 03:29","May 24, 07:22","1d 3h"
9758844,Ishikariwan Shinko, Japan,"May 4, 00:15","May 5, 01:22","1d 1h"
9758844,Souma, Japan,"Apr 10, 00:31","Apr 11, 05:05","1d 4h"
9736092,Singapore, Singapore,"Apr 15, 02:23","-","-"
9736092,Singapore Anch. 1, Singapore,"Apr 13, 02:28","Apr 15, 01:40","1d 23h"
9736092,"Pasir Gudang,Johor Anch.", Malaysia,"Apr 9, 22:51","Apr 12, 23:19","3d"
9752565,Yokohama, Japan,"May 20, 00:40","May 21, 03:43","1d 3h"
9752565,Withnell Bay, Australia,"May 3, 00:46","May 4, 03:16","1d 2h"
9752565,Hitachi, Japan,"-","Apr 3, 06:31","-"
9341689,Tieshan, China,"May 22, 04:24","May 23, 06:40","1d 2h"
9341689,Barrow Island, Australia,"May 9, 01:11","May 10, 01:05","23h 54m"
9341689,Naoetsu, Japan,"Apr 24, 23:37","Apr 25, 23:46","1d"
9341689,Barrow Island, Australia,"Apr 10, 09:11","Apr 11, 14:22","1d 5h"
9271248,Sabine, United States (USA),"May 30, 13:33","May 31, 22:13","1d 8h"
9271248,Port Arthur Anch., United States (USA),"May 29, 13:47","May 30, 10:44","20h 56m"
9271248,Las Palmas, Spain,"May 17, 23:17","May 18, 20:45","21h 28m"
9271248,Mugardos, Spain,"May 10, 15:06","May 13, 16:04","3d"
9271248,Ferrol, Spain,"Apr 12, 04:22","Apr 30, 14:38","18d 10h"
9284192,Montevideo Anch., Uruguay,"May 27, 07:15","May 27, 13:25","6h 9m"
9284192,Escobar LNG LNG Term., Argentina,"May 25, 09:24","May 26, 16:38","1d 7h"
9284192,Montevideo Anch., Uruguay,"May 22, 22:50","May 24, 15:57","1d 17h"
9284192,Ras Laffan, Qatar,"Apr 30, 20:14","May 1, 16:04","19h 49m"
9284192,Ras Laffan Anch., Qatar,"Apr 29, 15:12","Apr 30, 19:47","1d 4h"
9341299,Yokohama, Japan,"May 11, 23:11","-","-"
9341299,KinNakagusuku, Japan,"Apr 11, 23:05","Apr 13, 04:18","1d 5h"
9405588,Oita, Japan,"May 18, 01:14","May 19, 00:00","22h 46m"
9405588,Darwin, Australia,"May 3, 15:56","May 4, 22:21","1d 6h"
9405588,Dapeng, China,"Apr 26, 03:15","Apr 27, 04:19","1d 1h"
9405588,Withnell Bay, Australia,"Apr 13, 00:19","Apr 14, 05:08","1d 4h"
9405588,Yokohama, Japan,"-","Apr 3, 03:14","-"
9853137,Adriatic LNG LNG Term., Italy,"May 20, 07:46","May 21, 07:32","23h 46m"
9853137,Freeport, United States (USA),"Apr 29, 22:32","May 1, 01:33","1d 3h"
9853137,Freeport Anch., United States (USA),"Apr 25, 12:58","Apr 29, 21:36","4d 8h"
9853137,Chioggia Anch., Italy,"Apr 2, 08:14","Apr 2, 11:21","3h 7m"
9853137,Adriatic LNG LNG Term., Italy,"-","Apr 2, 07:16","-"
9816763,Ingleside, United States (USA),"May 29, 06:35","May 30, 12:03","1d 5h"
9816763,Fos sur mer, France,"May 14, 08:01","May 15, 11:36","1d 3h"
9816763,Ingleside, United States (USA),"Apr 28, 08:11","Apr 29, 14:06","1d 5h"
9855812,Sabine, United States (USA),"May 23, 17:50","May 24, 18:22","1d"
9855812,Port Arthur Anch., United States (USA),"May 23, 04:57","May 23, 15:04","10h 6m"
9855812,Port Arthur Anch., United States (USA),"May 12, 16:51","May 23, 04:36","10d 11h"
9855812,Rotterdam Maasvlakte, Netherlands,"Apr 25, 12:22","Apr 26, 12:21","23h 58m"
9855812,Ingleside, United States (USA),"Apr 12, 05:30","-","-"
9819650,Thamesport, United Kingdom (UK),"May 9, 11:36","-","-"
9819650,Thamesport, United Kingdom (UK),"May 8, 08:30","May 9, 11:27","1d 2h"
9819650,Salvador Anch., Brazil,"Apr 11, 15:13","-","-"
9819650,Experience FPSO, Brazil,"Apr 9, 11:52","Apr 11, 12:53","2d 1h"
9819650,Aratu Anch., Brazil,"Apr 6, 12:04","Apr 9, 09:16","2d 21h"
9338929,Shikama, Japan,"May 19, 02:19","May 20, 04:46","1d 2h"
9338929,Shikama, Japan,"May 17, 01:30","May 18, 00:42","23h 12m"
9338929,Prigorodnoye, Russia,"-","May 12, 07:11","-"
9338929,Tianjin Anch., China,"Apr 28, 01:58","-","-"
9338929,Tianjin Xingang, China,"Apr 26, 01:12","Apr 28, 00:37","1d 23h"
9877145,Cove Point, United States (USA),"May 24, 11:10","May 25, 13:45","1d 2h"
9877145,As Suways (Suez) Anch., Egypt,"May 10, 13:34","May 11, 11:22","21h 48m"
9877145,Mina' al Ahmadi, Kuwait,"Apr 30, 21:29","May 3, 04:35","2d 7h"
9877145,Mina' 'Abd Allah Anch., Kuwait,"Apr 29, 13:55","Apr 30, 20:28","1d 6h"
9771913,Boryeong, Korea,"May 23, 03:33","May 24, 04:25","1d"
9771913,Freeport Anch., United States (USA),"Apr 14, 08:58","Apr 14, 20:59","12h 1m"
9771913,Freeport, United States (USA),"Apr 10, 13:00","Apr 11, 17:34","1d 4h"
9771913,Freeport Anch., United States (USA),"Apr 8, 20:17","Apr 10, 11:40","1d 15h"
9245720,Nagoya, Japan,"May 18, 01:25","May 19, 00:24","22h 58m"
9245720,Withnell Bay, Australia,"May 7, 04:26","May 8, 04:13","23h 47m"
9245720,Hitachi, Japan,"Apr 24, 00:33","Apr 25, 02:53","1d 2h"
9245720,Yokohama, Japan,"Apr 9, 01:54","Apr 10, 04:29","1d 2h"
9864796,Kochi, India,"May 27, 01:41","May 28, 04:44","1d 3h"
9864796,Sabine, United States (USA),"Apr 23, 07:00","Apr 24, 16:53","1d 9h"
9864796,Port Arthur Anch., United States (USA),"Apr 22, 20:42","Apr 23, 03:47","7h 5m"
9864796,Rotterdam Maasvlakte, Netherlands,"Apr 8, 23:58","Apr 10, 00:00","1d"
9269180,Hiroshima, Japan,"May 17, 23:46","May 19, 03:58","1d 4h"
9269180,Anegasaki, Japan,"May 12, 03:13","May 12, 23:42","20h 28m"
9269180,Hitachi, Japan,"Apr 19, 00:33","Apr 20, 02:57","1d 2h"
9269180,Darwin, Australia,"Apr 8, 22:59","Apr 10, 03:30","1d 4h"
9277620,Kawasaki, Japan,"May 21, 23:08","May 22, 23:06","23h 58m"
9277620,Withnell Bay, Australia,"May 9, 09:31","May 10, 21:26","1d 11h"
9277620,Kokura, Japan,"Apr 27, 03:18","Apr 28, 03:36","1d"
9277620,Withnell Bay, Australia,"Apr 9, 03:49","Apr 10, 05:16","1d 1h"
9355264,Singapore Anch. 1, Singapore,"May 25, 03:02","May 26, 06:21","1d 3h"
9355264,Singapore, Singapore,"Apr 20, 07:25","May 25, 02:55","34d 19h"
9355264,Singapore Anch. 1, Singapore,"Apr 18, 07:19","Apr 20, 06:34","1d 23h"
9355264,Hiroshima, Japan,"Apr 8, 00:29","Apr 9, 00:08","23h 39m"
9355264,Anegasaki, Japan,"Apr 3, 06:40","Apr 4, 02:54","20h 14m"
9403657,Ras Laffan, Qatar,"May 18, 23:32","May 19, 22:05","22h 32m"
9403657,Taichung, Taiwan,"May 4, 22:20","May 5, 22:04","23h 44m"
9403657,Ras Laffan, Qatar,"Apr 21, 03:40","Apr 22, 00:54","21h 14m"
9403657,Taichung, Taiwan,"Apr 6, 22:48","Apr 7, 22:08","23h 19m"
9403645,Ras Laffan, Qatar,"Jun 1, 03:47","-","-"
9403645,Taichung, Taiwan,"May 14, 21:06","May 15, 21:53","1d"
9403645,Ras Laffan, Qatar,"May 1, 09:20","May 2, 07:41","22h 21m"
9403645,Taichung, Taiwan,"Apr 14, 21:40","Apr 15, 22:15","1d"
9403645,Ras Laffan, Qatar,"-","Apr 2, 09:50","-"
9403671,Taichung, Taiwan,"May 20, 21:09","May 21, 21:47","1d"
9403671,Ras Laffan, Qatar,"May 7, 03:49","May 8, 01:43","21h 54m"
9403671,Taichung, Taiwan,"Apr 23, 03:18","Apr 24, 01:36","22h 18m"
9403671,Ras Laffan, Qatar,"Apr 8, 03:53","Apr 9, 03:50","23h 57m"
9403669,Manila Anch., Philippines,"May 31, 16:57","Jun 1, 08:47","15h 50m"
9403669,Taichung, Taiwan,"May 28, 22:16","May 30, 02:22","1d 4h"
9403669,Ras Laffan, Qatar,"May 15, 10:47","May 16, 10:59","1d"
9403669,Taichung, Taiwan,"Apr 30, 21:31","May 1, 21:53","1d"
9403669,Ras Laffan, Qatar,"Apr 16, 22:31","Apr 17, 23:11","1d"
9317315,Lake Charles, United States (USA),"May 23, 18:22","May 24, 23:17","1d 4h"
9317315,Adriatic LNG LNG Term., Italy,"May 4, 11:22","May 5, 11:42","1d"
9317315,Adriatic LNG LNG Term., Italy,"Apr 25, 18:54","Apr 26, 18:36","23h 41m"
9317315,As Suways (Suez) Anch., Egypt,"Apr 20, 16:54","Apr 21, 04:55","12h"
9317315,Ras Laffan, Qatar,"Apr 11, 03:50","Apr 13, 16:16","2d 12h"
9276389,Ingleside, United States (USA),"May 19, 00:14","May 21, 22:32","2d 22h"
9276389,Corpus Christi Anch., United States (USA),"May 14, 20:45","May 18, 22:07","4d 1h"
9276389,Experience FPSO, Brazil,"Apr 23, 11:29","Apr 25, 02:05","1d 14h"
9276389,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 15, 02:27","Apr 15, 12:56","10h 28m"
9276389,Las Palmas (Gr.Canaria) Anch., Spain,"Apr 6, 13:50","Apr 7, 08:19","18h 29m"
9275335,Ferrol, Spain,"May 3, 02:25","-","-"
9275335,Bilbao Anch., Spain,"Apr 23, 04:15","-","-"
9275335,Bilbao, Spain,"Apr 22, 04:32","Apr 23, 04:13","23h 41m"
9275335,Bilbao Anch., Spain,"Apr 17, 08:42","Apr 22, 04:29","4d 19h"
9275347,Arzew Anch., Algeria,"May 31, 15:45","May 31, 22:41","6h 55m"
9275347,Huelva, Spain,"May 29, 14:46","May 30, 15:03","1d"
9275347,Arzew, Algeria,"May 27, 12:01","May 28, 14:21","1d 2h"
9275347,Arzew Anch., Algeria,"May 27, 09:04","May 27, 11:43","2h 38m"
9275347,Fos sur mer, France,"May 22, 07:08","May 23, 10:47","1d 3h"
9852975,Panama Canal Anch. Pacific, Panama,"May 30, 23:16","May 31, 03:21","4h 4m"
9852975,Panama Canal Anch. Atlantic, Panama,"May 30, 03:38","May 30, 09:53","6h 14m"
9852975,Freeport, United States (USA),"May 24, 12:33","May 26, 15:35","2d 3h"
9852975,Freeport Anch., United States (USA),"May 23, 14:39","May 24, 11:33","20h 54m"
9852975,Dunkerque, France,"Apr 25, 13:18","Apr 26, 17:50","1d 4h"
9275359,Sabine, United States (USA),"May 26, 07:53","May 27, 10:26","1d 2h"
9275359,Port Arthur Anch., United States (USA),"May 25, 21:38","May 26, 05:07","7h 29m"
9275359,Sergipe Anch., Brazil,"Apr 22, 09:11","Apr 23, 11:38","1d 2h"
9275359,Sabine, United States (USA),"Apr 3, 22:19","Apr 5, 13:13","1d 14h"
9275359,Port Arthur Anch., United States (USA),"Apr 2, 17:02","Apr 3, 19:55","1d 2h"
9330745,Kisarazu, Japan,"May 27, 02:42","May 28, 02:42","23h 59m"
9330745,Darwin, Australia,"May 10, 11:03","May 12, 22:57","2d 11h"
9330745,Darwin Anch., Australia,"May 7, 05:30","May 10, 09:13","3d 3h"
9330745,Singapore, Singapore,"Apr 29, 23:44","May 1, 03:19","1d 3h"
9330745,Singapore Anch. 1, Singapore,"Apr 24, 06:47","Apr 29, 23:23","5d 16h"
9862487,Tieshan, China,"May 18, 04:33","May 19, 07:18","1d 2h"
9862487,Singapore Anch. 1, Singapore,"May 10, 23:58","May 11, 23:40","23h 42m"
9862487,Cameron, United States (USA),"Apr 9, 23:53","-","-"
9862487,Lake Charles, United States (USA),"Apr 8, 22:18","Apr 9, 22:02","23h 44m"
9862487,Panama Canal Anch. Pacific, Panama,"Apr 2, 14:19","Apr 3, 08:59","18h 39m"
9781918,Freeport Anch., United States (USA),"May 21, 22:30","May 22, 03:57","5h 26m"
9781918,Freeport, United States (USA),"May 20, 18:46","May 21, 21:58","1d 3h"
9781918,As Suways (Suez) Anch., Egypt,"May 4, 05:46","May 5, 04:49","23h 3m"
9781918,Kisarazu, Japan,"Apr 15, 02:20","Apr 16, 06:12","1d 3h"
9781920,Pyeongtaek, Korea,"May 19, 23:58","May 20, 23:44","23h 45m"
9781920,Port Said Anch., Egypt,"May 1, 08:29","May 2, 03:32","19h 2m"
9781920,Zeebrugge, Belgium,"Apr 22, 10:08","Apr 23, 23:03","1d 12h"
9781920,Antwerpen Anch., Belgium,"Apr 8, 07:22","Apr 22, 07:43","14d"
9693173,Panama Canal Anch. Atlantic, Panama,"Jun 1, 02:39","Jun 1, 09:43","7h 3m"
9693173,Freeport, United States (USA),"May 23, 12:10","May 24, 17:40","1d 5h"
9693173,Freeport Anch., United States (USA),"May 22, 12:17","May 23, 11:14","22h 56m"
9693173,Panama Canal Anch. Pacific, Panama,"May 17, 03:12","May 17, 08:01","4h 48m"
9693173,Yung An, Taiwan,"Apr 20, 07:29","Apr 21, 05:42","22h 12m"
9693161,Lake Charles, United States (USA),"May 29, 10:03","May 30, 13:24","1d 3h"
9693161,Sabine, United States (USA),"Apr 29, 19:32","May 1, 08:17","1d 12h"
9693161,Port Arthur Anch., United States (USA),"Apr 29, 10:11","Apr 29, 16:40","6h 28m"
9693161,Fos sur mer, France,"Apr 14, 14:59","Apr 15, 18:50","1d 3h"
9864746,Panama Canal Anch. Atlantic, Panama,"May 26, 20:33","May 27, 09:04","12h 31m"
9864746,Sabine, United States (USA),"May 21, 20:38","May 22, 23:03","1d 2h"
9864746,Port Arthur Anch., United States (USA),"May 21, 11:58","May 21, 19:01","7h 2m"
9864746,Bilbao, Spain,"May 8, 04:04","May 9, 06:21","1d 2h"
9864746,Punta Europa, Equatorial Guinea,"Apr 26, 06:15","Apr 27, 08:04","1d 1h"
9849887,Lake Charles, United States (USA),"May 19, 18:52","May 20, 20:54","1d 2h"
9849887,Rotterdam Maasvlakte, Netherlands,"May 5, 00:43","May 6, 02:07","1d 1h"
9849887,Sabine, United States (USA),"Apr 16, 10:22","Apr 17, 12:59","1d 2h"
9870525,Singapore Anch. 1, Singapore,"May 30, 04:59","May 30, 14:26","9h 27m"
9870525,Gaolan, China,"May 24, 23:22","May 26, 08:37","1d 9h"
9870525,Panama Canal Anch. Pacific, Panama,"Apr 29, 21:53","May 1, 22:11","2d"
9870525,Gatun Anch., Panama,"Apr 29, 15:22","-","-"
9870525,Panama Canal Anch. Atlantic, Panama,"Apr 23, 22:49","Apr 29, 10:36","5d 11h"
9074652,Das Island, United Arab Emirates (UAE),"May 17, 13:08","May 20, 06:33","2d 17h"
9074652,Das Island Anch., United Arab Emirates (UAE),"May 17, 05:09","May 17, 12:00","6h 51m"
9074652,Dubai Anch., United Arab Emirates (UAE),"May 14, 03:55","May 16, 15:45","2d 11h"
9074652,Al Fujayrah Anch., United Arab Emirates (UAE),"May 11, 03:14","May 13, 13:00","2d 9h"
9074652,Dabhol Port, India,"May 6, 10:40","May 7, 12:27","1d 1h"
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"May 28, 13:39","May 30, 04:50","1d 15h"
9074640,Das Island, United Arab Emirates (UAE),"May 25, 15:10","May 27, 09:03","1d 17h"
9074640,Das Island Anch., United Arab Emirates (UAE),"May 24, 17:00","May 25, 14:01","21h 1m"
9074640,Dubai Anch., United Arab Emirates (UAE),"May 22, 04:16","May 24, 09:31","2d 5h"
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"May 19, 06:24","May 21, 16:07","2d 9h"
9074626,Dahej, India,"Jun 1, 02:31","-","-"
9074626,Das Island, United Arab Emirates (UAE),"May 23, 03:17","May 24, 05:03","1d 1h"
9074626,Das Island Anch., United Arab Emirates (UAE),"May 20, 05:21","May 23, 02:14","2d 20h"
9074626,Dubai Anch., United Arab Emirates (UAE),"May 17, 05:38","May 19, 08:03","2d 2h"
9074626,Al Fujayrah Anch., United Arab Emirates (UAE),"May 12, 03:45","May 16, 07:42","4d 3h"
9074638,Shanghai, China,"Apr 18, 10:11","Apr 30, 03:42","11d 17h"
9074638,Singapore Anch. 1, Singapore,"Apr 10, 14:45","Apr 12, 14:32","1d 23h"
9074638,"Pasir Gudang,Johor Anch.", Malaysia,"Apr 10, 02:35","-","-"
9074638,Gaolan, China,"Apr 5, 03:46","Apr 6, 09:21","1d 5h"
9862891,Tianjin Xingang, China,"May 11, 01:20","May 14, 00:42","2d 23h"
9862891,Lese, Papua New Guinea,"Apr 23, 20:44","Apr 25, 00:35","1d 3h"
9862891,Lese Anch., Papua New Guinea,"Apr 14, 23:01","Apr 23, 19:12","8d 20h"
9690157,Bonny, Nigeria,"May 28, 15:08","May 29, 22:36","1d 7h"
9690157,Rotterdam Maasvlakte, Netherlands,"May 12, 06:36","May 13, 10:52","1d 4h"
9690157,Bonny, Nigeria,"Apr 26, 13:26","Apr 30, 09:26","3d 20h"
9690171,Bonny, Nigeria,"May 22, 22:28","May 24, 04:04","1d 5h"
9690171,Aliaga, Turkey,"Apr 26, 06:41","Apr 27, 10:47","1d 4h"
